word_id,word,variants,ja,audio,audio_out
w_restaurant,restaurant,,レストラン,restaurant.mp3,済
w_restless,restless,,落ち着かない,restless.mp3,済
w_rice,rice,,米,rice.mp3,済
w_ridden,ridden,,ride（乗る）の過去分詞,ridden.mp3,済
w_ride,ride,,乗る,ride.mp3,済
w_right,right,,右、正解,right.mp3,済
w_ring,ring,,鳴る、指輪,ring.mp3,済
w_ringing,ringing,,ring（鳴る）のing形,ringing.mp3,済
w_rise,rise,,昇る、上がる,rise.mp3,済
w_rising,rising,,rise（昇る、上がる）のing形,rising.mp3,済
w_river,river,,川,river.mp3,済
w_road,road,,道,road.mp3,済
w_rock,rock,,岩、ロック（音楽）,rock.mp3,済
w_roll,roll,,転がる、転がす,roll.mp3,済
w_roller,roller,,ローラー（roller coaster でジェットコースター）,roller.mp3,済
w_romance,romance,,ロマンス、恋愛,romance.mp3,済
w_rooftop,rooftop,,屋上,rooftop.mp3,済
w_room,room,,部屋,room.mp3,済
w_rope,rope,,ロープ、縄,rope.mp3,済
w_rude,rude,,失礼な,rude.mp3,済
w_run,run,,走る,run.mp3,済
w_runner,runner,,run（走る）の派生語（走る人）,runner.mp3,済
w_runners,runners,,runner（走る人）の複数形,runners.mp3,済
w_running,running,,run（走る）のing形,running.mp3,済
w_runs,runs,,run（走る）の三単現,runs.mp3,済
w_rush,rush,,急ぐ,rush.mp3,済
w_rushed,rushed,,rush（急ぐ）の過去形,rushed.mp3,済
w_sad,sad,,悲しい,sad.mp3,済
w_said,said,,言った,said.mp3,済
w_salad,salad,,サラダ,salad.mp3,済
w_salads,salads,,salad（サラダ）の複数形,salads.mp3,済
w_sale,sale,,セール、特売,sale.mp3,済
w_salt,salt,,塩,salt.mp3,済
w_salty,salty,,しょっぱい、塩辛い,salty.mp3,済
w_same,same,,同じ,same.mp3,済
w_sandwich,sandwich,,サンドウィッチ,sandwich.mp3,済
w_sandwiches,sandwiches,,sandwich（サンドウィッチ）の複数形,sandwiches.mp3,済
w_sat,sat,,座った,sat.mp3,済
w_Saturday,Saturday,,土曜日,Saturday.mp3,済
w_saturdays,Saturdays,,Saturday（土曜日）の複数形,Saturdays.mp3,済
w_sauce,sauce,,ソース,sauce.mp3,済
w_save,save,,守る、とっておく,save.mp3,済
w_saved,saved,,save（守る、とっておく）の過去形,saved.mp3,済
w_saving,saving,,save（守る、とっておく）のing形,saving.mp3,済
w_saw,saw,,see（見える）の過去形,saw.mp3,済
w_say,say,,言う,say.mp3,済
w_scare,scare,,怖がらせる（scaredは怖がって）,scare.mp3,済
w_scared,scared,,scare（怖がらせる）の過去形,scared.mp3,済
w_scary,scary,,こわい、おそろしい,scary.mp3,済
w_school,school,,学校,school.mp3,済
w_science,science,,科学、理科,science.mp3,済
w_screen,screen,,画面、スクリーン,screen.mp3,済
w_sea,sea,,海,sea.mp3,済
w_season,season,,季節,season.mp3,済
w_seat,seat,,席、座席,seat.mp3,済
w_sec,sec,,"ちょっと（=a sec, 一瞬）",sec.mp3,済
w_second,second,,秒、2番目の,second.mp3,済
w_secret,secret,,秘密,secret.mp3,済
w_see,see,,見える,see.mp3,済
w_seeing,seeing,,see（見える）のing形,seeing.mp3,済
w_seem,seem,,〜のように見える、〜らしい,seem.mp3,済
w_seen,seen,,見た（seeの過去分詞）,seen.mp3,済
w_sees,sees,,see（見える）の三単現,sees.mp3,済
w_selected,selected,,select（選ぶ）の過去形,selected.mp3,済
w_send,send,,送る,send.mp3,済
w_sending,sending,,send（送る）のing形,sending.mp3,済
w_sends,sends,,send（送る）の三単現,sends.mp3,済
w_sense,sense,,感覚、意味（make sense で「筋が通る」）,sense.mp3,済
w_sent,sent,,send（送る）の過去形,sent.mp3,済
w_seriously,seriously,,真剣に、まじで,seriously.mp3,済
w_set,set,,セットする、置く、（太陽が）沈む,set.mp3,済
w_seven,seven,,7,seven.mp3,済
w_seventeen,seventeen,,17,seventeen.mp3,済
w_seventy,seventy,,70,seventy.mp3,済
w_shake,shake,,振る、揺れる,shake.mp3,済
w_shaking,shaking,,shake（振る、揺れる）のing形,shaking.mp3,済
w_shall,shall,,〜しましょうか、〜だろう,shall.mp3,済
w_shape,shape,,形,shape.mp3,済
w_sharpen,sharpen,,削る、研ぐ,sharpen.mp3,済
w_she,she,,彼女,she.mp3,済
w_she_ll,she'll,,彼女は〜するつもり（she will）,she'll.mp3,済
w_she_s,she's,,彼女は〜です（she is / she has）,she's.mp3,済
w_sheet,sheet,,シート,sheet.mp3,済
w_shelf,shelf,,棚,shelf.mp3,済
w_shh,shh,,シーッ（静かにの合図）,shh.mp3,済
w_shirt,shirt,,シャツ,shirt.mp3,済
w_shoe,shoe,,靴,shoe.mp3,済
w_shoes,shoes,,shoe（靴）の複数形,shoes.mp3,済
w_shop,shop,,店,shop.mp3,済
w_shopping,shopping,,shop（店）のing形,shopping.mp3,済
w_shops,shops,,shop（店）の複数形,shops.mp3,済
w_short,short,,短い,short.mp3,済
w_shot,shot,,shoot（撃つ、シュートする）の過去形,shot.mp3,済
w_should,should,,～すべき,should.mp3,済
w_shoulder,shoulder,,肩,shoulder.mp3,済
w_shouldn_t,shouldn't,,〜すべきでない（should not）,shouldn't.mp3,済
w_show,show,,見せる,show.mp3,済
w_showed,showed,,show（見せる）の過去形,showed.mp3,済
w_shower,shower,,シャワー,shower.mp3,済
w_shy,shy,,恥ずかしがりの、内気な,shy.mp3,済
w_sick,sick,,病気の、気分が悪い,sick.mp3,済
w_sign,sign,,看板、標識、サインする,sign.mp3,済
w_since,since,,〜以来、〜なので,since.mp3,済
w_sing,sing,,歌う,sing.mp3,済
w_singer,singer,,歌手,singer.mp3,済
w_singing,singing,,sing（歌う）のing形,singing.mp3,済
w_sings,sings,,sing（歌う）の三単現,sings.mp3,済
w_sister,sister,,姉妹,sister.mp3,済
w_sit,sit,,座る,sit.mp3,済
w_sitting,sitting,,sit（座る）のing形,sitting.mp3,済
w_six,six,,6,six.mp3,済
w_sixteen,sixteen,,16,sixteen.mp3,済
w_sixty,sixty,,60,sixty.mp3,済
w_skill,skill,,スキル、技能,skill.mp3,済
w_skills,skills,,skill（スキル、技能）の複数形,skills.mp3,済
w_skip,skip,,スキップする、飛ばす,skip.mp3,済
w_skipping,skipping,,skip（スキップする、飛ばす）のing形,skipping.mp3,済
w_sky,sky,,空,sky.mp3,済
w_slam,slam,,バタンと閉める、たたきつける,slam.mp3,済
w_sleep,sleep,,寝る,sleep.mp3,済
w_sleeping,sleeping,,sleep（寝る）のing形,sleeping.mp3,済
w_sleeps,sleeps,,sleep（寝る）の三単現,sleeps.mp3,済
w_sleepy,sleepy,,眠い,sleepy.mp3,済
w_slept,slept,,眠った（sleepの過去）,slept.mp3,済
w_slow,slow,,遅い、ゆっくりな,slow.mp3,済
w_slowly,slowly,,ゆっくりと,slowly.mp3,済
w_small,small,,小さい,small.mp3,済
w_smart,smart,,かしこい、頭がいい,smart.mp3,済
w_smarter,smarter,,smart（かしこい）の比較級,smarter.mp3,済
w_smartphone,smartphone,,スマホ,smartphone.mp3,済
w_smell,smell,,〜のにおいがする,smell.mp3,済
w_smells,smells,,smell（〜のにおいがする）の三単現,smells.mp3,済
w_smile,smile,,微笑む,smile.mp3,済
w_smiles,smiles,,smile（微笑む）の三単現,smiles.mp3,済
w_smiling,smiling,,smile（ほほえむ）のing形,smiling.mp3,済
w_smoke,smoke,,煙、タバコを吸う,smoke.mp3,済
w_snack,snack,,おやつ,snack.mp3,済
w_snacks,snacks,,snack（おやつ）の複数形,snacks.mp3,済
w_snakes,snakes,,へび,snakes.mp3,済
w_sneakers,sneakers,,スニーカー,sneakers.mp3,済
w_snow,snow,,雪、雪が降る,snow.mp3,済
w_so,so,,だから、とても,so.mp3,済
w_soccer,soccer,,サッカー,soccer.mp3,済
w_sofa,sofa,,ソファ,sofa.mp3,済
w_softer,softer,,soft（柔らかい）の比較級,softer.mp3,済
w_solve,solve,,解く、解決する,solve.mp3,済
w_solved,solved,,solve（解く、解決する）の過去形,solved.mp3,済
w_some,some,,ちょっと,some.mp3,済
w_someday,someday,,いつか,someday.mp3,済
w_someone,someone,,誰か,someone.mp3,済
w_something,something,,何か,something.mp3,済
w_something_s,something's,,Something is の短縮形（何かが〜）,something's.mp3,済
w_sometimes,sometimes,,ときどき,sometimes.mp3,済
w_somewhere,somewhere,,どこかに,somewhere.mp3,済
w_son,son,,息子,son.mp3,済
w_song,song,,歌,song.mp3,済
w_songs,songs,,song（歌）の複数形,songs.mp3,済
w_soon,soon,,すぐに、まもなく,soon.mp3,済
w_sooner,sooner,,soon（すぐに）の比較級,sooner.mp3,済
w_sorry,sorry,,ごめんなさい、気の毒で,sorry.mp3,済
w_sound,sound,,〜に聞こえる、音,sound.mp3,済
w_sounds,sounds,,sound（〜に聞こえる、音）の三単現,sounds.mp3,済
w_soup,soup,,スープ,soup.mp3,済
w_sparkly,sparkly,,キラキラ✨,sparkly.mp3,済
w_speak,speak,,話す,speak.mp3,済
w_speaks,speaks,,speak（話す）の三単現,speaks.mp3,済
w_speech,speech,,スピーチ、演説,speech.mp3,済
w_spell,spell,,つづる、スペルを言う,spell.mp3,済
w_spend,spend,,（お金や時間を）使う、過ごす,spend.mp3,済
w_spent,spent,,spend（（お金や時間を）使う）の過去形,spent.mp3,済
w_spicy,spicy,,辛い、スパイシーな,spicy.mp3,済
w_spill,spill,,こぼす,spill.mp3,済
w_spilled,spilled,,spill（こぼす）の過去形,spilled.mp3,済
w_spirit,spirit,,精神、気持ち,spirit.mp3,済
w_split,split,,分ける、割る,split.mp3,済
w_spoilers,spoilers,,ネタバレ,spoilers.mp3,済
w_spoke,spoke,,話した（speakの過去）,spoke.mp3,済
w_spoken,spoken,,speak（話す）の過去分詞,spoken.mp3,済
w_spoon,spoon,,スプーン,spoon.mp3,済
w_spoons,spoons,,spoon（スプーン）の複数形,spoons.mp3,済
w_sport,sport,,スポーツ,sport.mp3,済
w_sports,sports,,sport（スポーツ）の複数形,sports.mp3,済
w_spread,spread,,広げる、広がる,spread.mp3,済
w_spring,spring,,春、ばね,spring.mp3,済
w_stamp,stamp,,切手、スタンプ,stamp.mp3,済
w_stamps,stamps,,stamp（切手、スタンプ）の複数形,stamps.mp3,済
w_stand,stand,,立つ、我慢する,stand.mp3,済
w_standing,standing,,stand（立つ、我慢する）のing形,standing.mp3,済
w_star,star,,星,star.mp3,済
w_stars,stars,,star（星）の複数形,stars.mp3,済
w_start,start,,始める、始まる,start.mp3,済
w_started,started,,start（始める、始まる）の過去形,started.mp3,済
w_starts,starts,,start（始める、始まる）の三単現,starts.mp3,済
w_starving,starving,,すごくお腹がすいた（starve のing形）,starving.mp3,済
w_station,station,,駅,station.mp3,済
w_stations,stations,,station（駅）の複数形,stations.mp3,済
w_stay,stay,,滞在する,stay.mp3,済
w_stayed,stayed,,stay（滞在する）の過去形,stayed.mp3,済
w_staying,staying,,stay（滞在する）のing形,staying.mp3,済
w_steak,steak,,ステーキ,steak.mp3,済
w_steaks,steaks,,steak（ステーキ）の複数形,steaks.mp3,済
w_sticky,sticky,,べたべた,sticky.mp3,済
w_still,still,,まだ、それでも、静かな,still.mp3,済
w_stolen,stolen,,steal（盗む）の過去分詞,stolen.mp3,済
w_stomach,stomach,,胃、お腹,stomach.mp3,済
w_stood,stood,,立った,stood.mp3,済
w_stop,stop,,止まる、やめる,stop.mp3,済
w_stopped,stopped,,stop（止まる、やめる）の過去形,stopped.mp3,済
w_store,store,,店,store.mp3,済
w_stored,stored,,store（たくわえる）の過去形,stored.mp3,済
w_stories,stories,,story（ストーリー）の複数形,stories.mp3,済
w_story,story,,ストーリー,story.mp3,済
w_straight,straight,,まっすぐ（な）、続けて,straight.mp3,済
w_strange,strange,,変な、奇妙な,strange.mp3,済
w_stranger,stranger,,知らない人,stranger.mp3,済
w_strangers,strangers,,stranger（知らない人）の複数形,strangers.mp3,済
w_street,street,,通り、道,street.mp3,済
w_stringy,stringy,,ねばねば,stringy.mp3,済
w_stronger,stronger,,strong（強い）の比較級,stronger.mp3,済
w_stuck,stuck,,stick（くっつく・行き詰まる）の過去形,stuck.mp3,済
w_student,student,,学生,student.mp3,済
w_students,students,,student（学生）の複数形,students.mp3,済
w_studied,studied,,study（勉強する）の過去形,studied.mp3,済
w_studies,studies,,study（勉強する）の三単現,studies.mp3,済
w_study,study,,勉強する,study.mp3,済
w_studying,studying,,study（勉強する）のing形,studying.mp3,済
w_stuff,stuff,,もの、こと,stuff.mp3,済
w_subject,subject,,教科、話題,subject.mp3,済
w_such,such,,そんなに、とても,such.mp3,済
w_sugar,sugar,,砂糖,sugar.mp3,済
w_summer,summer,,夏,summer.mp3,済
w_sun,sun,,太陽,sun.mp3,済
w_Sunday,Sunday,,日曜日,Sunday.mp3,済
w_sundays,Sundays,,Sunday（日曜日）の複数形,Sundays.mp3,済
w_sunlight,sunlight,,日光,sunlight.mp3,済
w_sunny,sunny,,晴れた,sunny.mp3,済
w_sunshine,sunshine,,日光,sunshine.mp3,済
w_super,super,,すごく、超,super.mp3,済
w_superman,superman,,スーパーマン,superman.mp3,済
w_sure,sure,,もちろん、確信,sure.mp3,済
w_surprise,surprise,,驚かせる（surprisedは驚いた）,surprise.mp3,済
w_surprised,surprised,,surprise（驚かせる）の過去形,surprised.mp3,済
w_sushi,sushi,,寿司,sushi.mp3,済
w_swam,swam,,泳いだ,swam.mp3,済
w_sweater,sweater,,セーター,sweater.mp3,済
w_sweaters,sweaters,,sweater（セーター）の複数形,sweaters.mp3,済
w_sweet,sweet,,甘い、優しい,sweet.mp3,済
w_swim,swim,,泳ぐ,swim.mp3,済
w_swimming,swimming,,swim（泳ぐ）のing形,swimming.mp3,済
w_switch,switch,,スイッチ、切り替える,switch.mp3,済
w_table,table,,テーブル,table.mp3,済
w_tables,tables,,table（テーブル）の複数形,tables.mp3,済
w_take,take,,とる,take.mp3,済
w_taken,taken,,take（とる）の過去分詞,taken.mp3,済
w_takes,takes,,take（とる）の三単現,takes.mp3,済
w_taking,taking,,take（とる）のing形,taking.mp3,済
w_talk,talk,,話す,talk.mp3,済
w_talked,talked,,talk（話す）の過去形,talked.mp3,済
w_talking,talking,,talk（話す）のing形,talking.mp3,済
w_talks,talks,,talk（話す）の三単現,talks.mp3,済
w_tall,tall,,背が高い,tall.mp3,済
w_taller,taller,,tall（背が高い）の比較級,taller.mp3,済
w_tallest,tallest,,tall（背が高い）の最上級,tallest.mp3,済
w_tanaka,tanaka,,田中,tanaka.mp3,済
w_tank,tank,,タンク、水そう,tank.mp3,済
w_tastes,tastes,,taste（味がする）の三単現,tastes.mp3,済
w_tasty,tasty,,おいしい,tasty.mp3,済
w_tea,tea,,お茶,tea.mp3,済
w_teach,teach,,教える,teach.mp3,済
w_teacher,teacher,,先生,teacher.mp3,済
w_teachers,teachers,,teacher（先生）の複数形,teachers.mp3,済
w_teaches,teaches,,teach（教える）の三単現,teaches.mp3,済
w_team,team,,チーム,team.mp3,済
w_teeth,teeth,,tooth（歯）の複数形,teeth.mp3,済
w_tell,tell,,伝える,tell.mp3,済
w_tells,tells,,tell（伝える）の三単現,tells.mp3,済
w_ten,ten,,10,ten.mp3,済
w_tennis,tennis,,テニス,tennis.mp3,済
w_tent,tent,,テント,tent.mp3,済
w_test,test,,テスト,test.mp3,済
w_text,text,,メッセージ、文章,text.mp3,済
w_textbook,textbook,,教科書,textbook.mp3,済
w_than,than,,〜よりも,than.mp3,済
w_thank,thank,,感謝する,thank.mp3,済
w_thanks,thanks,,thank（感謝する）の三単現,thanks.mp3,済
w_that,that,,あれ,that.mp3,済
w_that_s,that's,,それは〜です（that is）,that's.mp3,済
w_the,the,,その,the.mp3,済
w_their,their,,彼らの,their.mp3,済
w_theirs,theirs,,彼らのもの,theirs.mp3,済
w_them,them,,彼らを、彼らに,them.mp3,済
w_then,then,,それから、その時,then.mp3,済
w_there,there,,そこ、～がある,there.mp3,済
w_there_s,there's,,There is の短縮形（〜がある）,there's.mp3,済
w_these,these,,これら,these.mp3,済
w_they,they,,彼らは,they.mp3,済
w_they_re,they're,,彼らは〜です（they are）,they're.mp3,済
w_they_ve,they've,,they have の短縮形,they've.mp3,済
w_thing,thing,,もの、こと,thing.mp3,済
w_things,things,,thing（もの、こと）の複数形,things.mp3,済
w_think,think,,考える、思う,think.mp3,済
w_thinking,thinking,,think（考える、思う）のing形,thinking.mp3,済
w_third,third,,3番目の、3日,third.mp3,済
w_thirteen,thirteen,,13,thirteen.mp3,済
w_thirty,thirty,,30,thirty.mp3,済
w_this,this,,これ,this.mp3,済
w_those,those,,あれら,those.mp3,済
w_though,though,,〜だけれども,though.mp3,済
w_thought,thought,,思った、考えた,thought.mp3,済
w_thousand,thousand,,1000,thousand.mp3,済
w_three,three,,3,three.mp3,済
w_through,through,,〜を通って、〜を通り抜けて,through.mp3,済
w_throw,throw,,投げる,throw.mp3,済
w_thrown,thrown,,throw（投げる）の過去分詞,thrown.mp3,済
w_Thursday,Thursday,,木曜日,Thursday.mp3,済
w_thursdays,Thursdays,,Thursday（木曜日）の複数形,Thursdays.mp3,済
w_ticket,ticket,,チケット,ticket.mp3,済
w_ticking,ticking,,tick（カチカチ鳴る）のing形,ticking.mp3,済
w_time,time,,時間、〜回,time.mp3,済
w_times,times,,time（時間、〜回）の複数形,times.mp3,済
w_tired,tired,,つかれてる,tired.mp3,済
w_to,to,,〜へ、〜すること,to.mp3,済
w_toast,toast,,トースト,toast.mp3,済
w_today,today,,今日,today.mp3,済
w_today_s,today's,,today（今日）の所有格（今日の）,today's.mp3,済
w_together,together,,一緒に,together.mp3,済
w_Tokyo,Tokyo,,東京,Tokyo.mp3,済
w_told,told,,言った、伝えた,told.mp3,済
w_tom,tom,,トム（人の名前）,tom.mp3,済
w_tomatoes,tomatoes,,tomato（トマト）の複数形,tomatoes.mp3,済
w_tomorrow,tomorrow,,明日,tomorrow.mp3,済
w_tomorrow_s,tomorrow's,,明日の,tomorrow's.mp3,済
w_ton,ton,,トン、たくさん（a ton of）,ton.mp3,済
w_tongue,tongue,,舌,tongue.mp3,済
w_tonight,tonight,,今夜,tonight.mp3,済
w_too,too,,～も、～すぎる,too.mp3,済
w_took,took,,取った、（時間が）かかった（takeの過去）,took.mp3,済
w_tooth,tooth,,歯,tooth.mp3,済
w_top,top,,一番上、頂上,top.mp3,済
w_totally,totally,,完全に、めっちゃ,totally.mp3,済
w_touch,touch,,さわる、触れる,touch.mp3,済
w_towards,towards,,〜のほうへ、〜に向かって,towards.mp3,済
w_towel,towel,,タオル,towel.mp3,済
w_towels,towels,,towel（タオル）の複数形,towels.mp3,済
w_town,town,,町,town.mp3,済
w_toy,toy,,おもちゃ,toy.mp3,済
w_toys,toys,,toy（おもちゃ）の複数形,toys.mp3,済
w_traffic,traffic,,交通、渋滞,traffic.mp3,済
w_train,train,,電車、トレーニングする,train.mp3,済
w_trained,trained,,train（電車、トレーニングする）の過去形,trained.mp3,済
w_trash,trash,,ゴミ,trash.mp3,済
w_travel,travel,,旅行する、移動する,travel.mp3,済
w_traveled,traveled,,travel（旅行する、移動する）の過去形,traveled.mp3,済
w_treated,treated,,treat（扱う、おごる、治療する）の過去形,treated.mp3,済
w_treats,treats,,扱う,treats.mp3,済
w_tree,tree,,木,tree.mp3,済
w_treehouse,treehouse,,ツリーハウス,treehouse.mp3,済
w_trees,trees,,tree（木）の複数形,trees.mp3,済
w_tricky,tricky,,ややこしい、難しい,tricky.mp3,済
w_trip,trip,,旅行,trip.mp3,済
w_truck,truck,,トラック,truck.mp3,済
w_true,true,,本当の、真実の,true.mp3,済
w_truth,truth,,真実,truth.mp3,済
w_try,try,,試す、やってみる,try.mp3,済
w_trying,trying,,try（試す、やってみる）のing形,trying.mp3,済
w_Tuesday,Tuesday,,火曜日,Tuesday.mp3,済
w_tuesdays,Tuesdays,,Tuesday（火曜日）の複数形,Tuesdays.mp3,済
w_tulip,tulip,,チューリップ,tulip.mp3,済
w_tulips,tulips,,tulip（チューリップ）の複数形,tulips.mp3,済
w_tunnel,tunnel,,トンネル,tunnel.mp3,済
w_turn,turn,,順番、曲がる、回す,turn.mp3,済
w_turned,turned,,turn（順番、曲がる、回す）の過去形,turned.mp3,済
w_tv,tv,,テレビ,tv.mp3,済
w_twelve,twelve,,12,twelve.mp3,済
w_twenty,twenty,,20,twenty.mp3,済
w_twice,twice,,2回、2倍,twice.mp3,済
w_two,two,,2,two.mp3,済
w_typing,typing,,type（タイプする、打ち込む）のing形,typing.mp3,済
w_ugh,ugh,,あ゛ー！,ugh.mp3,済
w_umbrella,umbrella,,傘,umbrella.mp3,済
w_under,under,,下に,under.mp3,済
w_understand,understand,,理解する,understand.mp3,済
w_understood,understood,,understand（理解する）の過去形,understood.mp3,済
w_unexpected,unexpected,,予想外の、思いがけない,unexpected.mp3,済
w_unit,unit,,ユニット,unit.mp3,済
w_until,until,,〜まで（ずっと）,until.mp3,済
w_up,up,,上に,up.mp3,済
w_upset,upset,,動揺した、怒った,upset.mp3,済
w_upstairs,upstairs,,上の階に、二階に,upstairs.mp3,済
w_us,us,,私たちを、私たちに,us.mp3,済
w_use,use,,使う,use.mp3,済
w_used,used,,use（使う）の過去形・過去分詞,used.mp3,済
w_useful,useful,,役に立つ、便利な,useful.mp3,済
w_using,using,,use（使う）のing形,using.mp3,済
w_usual,usual,,いつもの,usual.mp3,済
w_usually,usually,,たいてい、いつもは,usually.mp3,済
w_vacation,vacation,,休暇、休み,vacation.mp3,済
w_vacuum,vacuum,,掃除機,vacuum.mp3,済
w_very,very,,とても,very.mp3,済
w_video,video,,ビデオ、動画,video.mp3,済
w_video game,video game,,テレビゲーム,video game.mp3,済
w_video_games,video games,,video game（テレビゲーム）の複数形,video games.mp3,済
w_violin,violin,,バイオリン,violin.mp3,済
w_visit,visit,,訪れる,visit.mp3,済
w_visited,visited,,visit（訪れる）の過去形,visited.mp3,済
w_visiting,visiting,,visit（訪れる）のing形,visiting.mp3,済
w_voice,voice,,声,voice.mp3,済
w_wait,wait,,待つ,wait.mp3,済
w_waited,waited,,wait（待つ）の過去形,waited.mp3,済
w_waiter,waiter,,ウェイター、給仕,waiter.mp3,済
w_waiting,waiting,,wait（待つ）のing形,waiting.mp3,済
w_wake,wake,,起きる、目を覚ます,wake.mp3,済
w_walk,walk,,歩く,walk.mp3,済
w_walked,walked,,walk（歩く）の過去形,walked.mp3,済
w_walking,walking,,walk（歩く）のing形,walking.mp3,済
w_walks,walks,,walk（歩く）の三単現,walks.mp3,済
w_wall,wall,,壁,wall.mp3,済
w_wallet,wallet,,財布,wallet.mp3,済
w_walls,walls,,wall（壁）の複数形,walls.mp3,済
w_want,want,,欲している,want.mp3,済
w_wanted,wanted,,want（欲している）の過去形,wanted.mp3,済
w_wants,wants,,want（欲している）の三単現,wants.mp3,済
w_warm,warm,,あたたかい,warm.mp3,済
w_warning,warning,,警告、注意,warning.mp3,済
w_was,was,,isの過去形,was.mp3,済
w_wash,wash,,洗う,wash.mp3,済
w_washed,washed,,wash（洗う）の過去形,washed.mp3,済
w_washing,washing,,wash（洗う）のing形,washing.mp3,済
w_wasn_t,wasn't,,〜ではなかった（was not）,wasn't.mp3,済
w_watch,watch,,見る,watch.mp3,済
w_watched,watched,,watch（見る）の過去形,watched.mp3,済
w_watching,watching,,watch（見る）のing形,watching.mp3,済
w_water,water,,水,water.mp3,済
w_waved,waved,,wave（手を振る、波）の過去形,waved.mp3,済
w_way,way,,方法、道,way.mp3,済
w_we,we,,私たち,we.mp3,済
w_we_d,we'd,,私たちは〜だろう／〜したい（we would / we had）,we'd.mp3,済
w_we_ll,we'll,,私たちは〜するつもり（we will）,we'll.mp3,済
w_we_re,we're,,私たちは〜です（we are）,we're.mp3,済
w_wear,wear,,身につける、着る,wear.mp3,済
w_wearing,wearing,,wear（身につける、着る）のing形,wearing.mp3,済
w_wears,wears,,wear（身につける、着る）の三単現,wears.mp3,済
w_weather,weather,,天気,weather.mp3,済
w_Wednesday,Wednesday,,水曜日,Wednesday.mp3,済
w_wednesdays,Wednesdays,,Wednesday（水曜日）の複数形,Wednesdays.mp3,済
w_week,week,,週,week.mp3,済
w_weekdays,weekdays,,weekday（平日）の複数形,weekdays.mp3,済
w_weekend,weekend,,週末,weekend.mp3,済
w_weekends,weekends,,weekend（週末）の複数形,weekends.mp3,済
w_weird,weird,,変な、奇妙な,weird.mp3,済
w_welcome,welcome,,ようこそ、歓迎する,welcome.mp3,済
w_well,well,,よく,well.mp3,済
w_went,went,,行った,went.mp3,済
w_were,were,,areの過去形,were.mp3,済
w_weren_t,weren't,,〜ではなかった（were not）,weren't.mp3,済
w_wet,wet,,ぬれた、湿った,wet.mp3,済
w_what,what,,何？,what.mp3,済
w_what_s,what's,,何が〜、〜は何（what is）,what's.mp3,済
w_when,when,,いつ、～の時,when.mp3,済
w_Where,Where,,どこ～？,Where.mp3,済
w_where_d,where'd,,where did の短縮形（どこで〜した？）,where'd.mp3,済
w_where_s,where's,,どこに〜（where is）,where's.mp3,済
w_which,which,,どちら、どれ,which.mp3,済
w_while,while,,〜の間、〜する間に,while.mp3,済
w_white,white,,白,white.mp3,済
w_Who,Who,,誰～？,Who.mp3,済
w_who_s,who's,,who is の短縮形（誰が〜）,who's.mp3,済
w_whoa,whoa,,うわっ、おっと,whoa.mp3,済
w_whole,whole,,全体の、まるごとの,whole.mp3,済
w_whom,whom,,誰を、誰に,whom.mp3,済
w_whoops,whoops,,おっと（失敗したときの声）,whoops.mp3,済
w_whose,whose,,誰の,whose.mp3,済
w_why,why,,なぜ？,why.mp3,済
w_will,will,,〜するつもり、〜だろう,will.mp3,済
w_win,win,,勝つ,win.mp3,済
w_wind,wind,,風,wind.mp3,済
w_window,window,,窓,window.mp3,済
w_windows,windows,,window（窓）の複数形,windows.mp3,済
w_wins,wins,,win（勝つ）の三単現,wins.mp3,済
w_winter,winter,,冬,winter.mp3,済
w_wish,wish,,願う、願い,wish.mp3,済
w_with,with,,～といっしょに,with.mp3,済
w_within,within,,〜以内に、〜の中に,within.mp3,済
w_without,without,,～なしで,without.mp3,済
w_woke,woke,,起きた、目を覚ました,woke.mp3,済
w_won,won,,勝った（winの過去）,won.mp3,済
w_won_t,won't,,〜しないだろう（will not）,won't.mp3,済
w_wonder,wonder,,〜かなと思う、不思議に思う,wonder.mp3,済
w_wonderful,wonderful,,すばらしい,wonderful.mp3,済
w_wood,wood,,木、木材,wood.mp3,済
w_word,word,,言葉,word.mp3,済
w_words,words,,word（言葉）の複数形,words.mp3,済
w_wore,wore,,wear（身につける、着る）の過去形,wore.mp3,済
w_work,work,,はたらく,work.mp3,済
w_worked,worked,,work（はたらく）の過去形,worked.mp3,済
w_working,working,,work（はたらく）のing形,working.mp3,済
w_works,works,,work（はたらく）の三単現,works.mp3,済
w_world,world,,世界,world.mp3,済
w_worried,worried,,心配な気持ちにさせられた,worried.mp3,済
w_worry,worry,,心配する,worry.mp3,済
w_worse,worse,,bad/badly（悪い）の比較級,worse.mp3,済
w_worst,worst,,bad/badly（悪い）の最上級,worst.mp3,済
w_would,would,,〜だろう、〜するつもりだった,would.mp3,済
w_would you,would you,,～していただけますか,would you.mp3,済
w_wouldn_t,wouldn't,,〜しないだろう（would not）,wouldn't.mp3,済
w_wow,wow,,わあ、すごい,wow.mp3,済
w_write,write,,書く,write.mp3,済
w_writes,writes,,write（書く）の三単現,writes.mp3,済
w_writing,writing,,write（書く）のing形,writing.mp3,済
w_written,written,,write（書く）の過去分詞,written.mp3,済
w_wrong,wrong,,間違った、悪い,wrong.mp3,済
w_wrote,wrote,,write（書く）の過去形,wrote.mp3,済
w_yeah,yeah,,うん、そうだね,yeah.mp3,済
w_year,year,,年,year.mp3,済
w_years,years,,year（年）の複数形,years.mp3,済
